path,label,label_idx
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_9814.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0028598.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0027747.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_3800.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0033722.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5078.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0025191.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0034315.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_10309.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5713.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5995.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0032449.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_1935.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4737.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_3819.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/ISIC_0031745.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_8149.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0026689.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/ISIC_0033141.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0027617.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0027681.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_664.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5089.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4637.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0029356.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_8897.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_8707.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_3080.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2210.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_10148.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/ISIC_0031711.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5146.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0024543.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2185.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_10092.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_9711.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0024660.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_8134.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_3284.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0028256.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_8155.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7702.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0028430.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0026534.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0024341.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0028388.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7462.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0033849.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5689.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0031227.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0030534.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_9947.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_137.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2664.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_6067.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2402.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2800.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_9093.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0030624.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0027077.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4006.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_3833.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4021.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0028958.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2941.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0027886.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7682.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0029455.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0033528.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0029848.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2822.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_3745.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0028797.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0028840.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0025967.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0028202.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_1105.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0025608.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0031868.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0031390.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2595.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_334.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2988.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0030200.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0029584.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_8488.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0031740.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0032465.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7587.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0026585.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7941.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_9683.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5730.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0030678.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0028394.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5179.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2372.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_1170.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0032280.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0026777.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_3479.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0025706.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_10239.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2842.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5714.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7694.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_53.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0030696.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_6884.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4480.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_6000.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_743.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_3734.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0024708.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7695.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0030383.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_6379.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_8141.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0027922.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2555.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_6441.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_3582.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/ISIC_0029547.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2934.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_3280.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4182.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_6552.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0032929.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_1400.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0030240.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0033723.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0032945.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0030195.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7949.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0025346.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0026052.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0029287.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0031411.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0033982.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7320.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_1581.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0032001.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7347.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_9255.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_10078.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0030745.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2240.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_10186.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_781.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/ISIC_0031025.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7637.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_6949.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0027049.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2939.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0025337.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_6273.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_9269.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7332.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5538.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0024364.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4723.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_646.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4651.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_613.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_1005.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_10298.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7309.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0028657.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0031426.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4010.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0029618.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2363.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_548.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_9579.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_3312.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0026605.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4617.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/ISIC_0025550.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_3042.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0034176.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0030675.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_1631.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7287.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0028934.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/ISIC_0033848.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_9602.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4947.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7568.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5609.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7656.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0027924.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_8820.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_748.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0030205.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/ISIC_0024952.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_6888.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_8784.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/ISIC_0032036.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_10039.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5140.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0029090.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4683.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7195.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_10352.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4524.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7055.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_376.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7780.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4539.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0026477.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0026160.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0026942.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_8937.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0030061.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0032011.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_236.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0028846.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0031938.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_530.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4761.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_3299.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_3400.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5150.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0028821.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0030008.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/ISIC_0026571.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_10594.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_590.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0025517.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0026570.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_8009.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_9585.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0033359.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/ISIC_0034036.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0034228.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_103.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2145.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2171.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5507.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0025011.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0025323.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0030093.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_10563.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/ISIC_0033819.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0032648.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_10058.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0025082.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_3051.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0030982.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4048.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_1596.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0028234.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2120.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_6693.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_8941.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0026495.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0026589.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7366.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0026038.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_10438.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_3798.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_8120.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0031607.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0032570.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/ISIC_0028481.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2000.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7911.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/ISIC_0033183.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0033944.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0032321.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0033503.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0026550.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0031906.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4356.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0028230.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0027147.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/ISIC_0033415.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2754.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0025643.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/ISIC_0024701.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5238.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_6519.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0034268.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5915.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0032593.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_10304.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0027322.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_3725.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7455.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4271.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_8870.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7900.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4250.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_9981.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0032575.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_10330.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4467.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2604.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0033858.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_7027.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_1034.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_298.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5824.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4348.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_1120.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_6193.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5177.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0025335.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0032363.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0033497.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0034154.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0033441.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_10340.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4894.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_9063.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_4511.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5653.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_80.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_6970.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_2917.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0026173.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0027361.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/malignant/melanoma_5581.jpg,malignant,1
/content/drive/MyDrive/Dataset/Dataset/benign/ISIC_0033041.jpg,benign,0
/content/drive/MyDrive/Dataset/Dataset/benign/melanoma_1471.jpg,benign,0
